season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,finals_order,estimated_votes_total,certainty_cv
16,7,percent,elimination,Andy Dick,Jacoby Jones,27.0,0.1609989822981569,0.1320136700374839,0.39252,39252,100000,0.11018,4.0,0.39228,1.0,ok,,1609989,0.82
16,7,percent,elimination,Andy Dick,Andy Dick,17.0,0.0394089676166215,0.027525645485104,0.39252,39252,100000,0.39228,1.0,0.39228,1.0,ok,,394089,0.6985
16,7,percent,elimination,Andy Dick,Kellie Pickler,29.0,0.1585566125708861,0.1320320104410221,0.39252,39252,100000,0.07052,5.0,0.39228,1.0,ok,,1585566,0.8327
16,7,percent,elimination,Andy Dick,Sean Lowe,24.0,0.1657294707051741,0.129912538296366,0.39252,39252,100000,0.18084,2.0,0.39228,1.0,ok,,1657294,0.7839
16,8,percent,elimination,Sean Lowe,Ingo Rademacher,24.0,0.2025555803140017,0.1479230095656782,0.30941,30941,100000,0.21684,2.0,0.30378,1.0,ok,,2025555,0.7303
16,8,percent,elimination,Sean Lowe,Zendaya,29.0,0.1850654402114264,0.1466929481307616,0.30941,30941,100000,0.08768,6.0,0.30378,1.0,ok,,1850654,0.7927
16,8,percent,elimination,Sean Lowe,Alexandra Raisman,28.0,0.1889455931991367,0.148133944575271,0.30941,30941,100000,0.10978,5.0,0.30378,1.0,ok,,1889455,0.784
16,8,percent,elimination,Sean Lowe,Jacoby Jones,26.0,0.1949009006442306,0.1481841659935193,0.30941,30941,100000,0.15978,3.0,0.30378,1.0,ok,,1949009,0.7603
16,8,percent,elimination,Sean Lowe,Kellie Pickler,27.5,0.1897947609345655,0.1484431794787536,0.30941,30941,100000,0.12214,4.0,0.30378,1.0,ok,,1897947,0.7821
16,8,percent,elimination,Sean Lowe,Sean Lowe,21.0,0.0387377246966412,0.0289581037115555,0.30941,30941,100000,0.30378,1.0,0.30378,1.0,ok,,387377,0.7475
16,9,percent,elimination,Ingo Rademacher,Ingo Rademacher,25.5,0.0460832294066996,0.0357436717372399,0.2692,26920,100000,0.2724,1.0,0.2724,1.0,ok,,460832,0.7756
16,9,percent,elimination,Ingo Rademacher,Zendaya,27.5,0.245246957600256,0.1663734044562264,0.2692,26920,100000,0.21726,2.0,0.2724,1.0,ok,,2452469,0.6784
16,9,percent,elimination,Ingo Rademacher,Alexandra Raisman,29.5,0.2360372488679608,0.1675934290425485,0.2692,26920,100000,0.16554,5.0,0.2724,1.0,ok,,2360372,0.71
16,9,percent,elimination,Ingo Rademacher,Jacoby Jones,29.5,0.2334386055253114,0.1674060140455808,0.2692,26920,100000,0.16736,4.0,0.2724,1.0,ok,,2334386,0.7171
16,9,percent,elimination,Ingo Rademacher,Kellie Pickler,29.0,0.2391939585997723,0.168956571756064,0.2692,26920,100000,0.17744,3.0,0.2724,1.0,ok,,2391939,0.7064
16,10,percent,elimination,Alexandra Raisman,Zendaya,30.0,0.3067996579461143,0.1851401327474099,0.25557,25557,100000,0.23214,3.0,0.25754,2.0,ok,,4908794,0.6035
16,10,percent,elimination,Alexandra Raisman,Alexandra Raisman,29.0,0.0628578099009473,0.0487099766195069,0.25557,25557,100000,0.25754,2.0,0.25754,2.0,ok,,1005724,0.7749
16,10,percent,elimination,Alexandra Raisman,Jacoby Jones,27.9999,0.3216806287595881,0.18359123045936,0.25557,25557,100000,0.28036,1.0,0.25754,2.0,ok,,5146890,0.5707
16,10,percent,elimination,Alexandra Raisman,Kellie Pickler,30.0,0.3086619033933497,0.1852642876333459,0.25557,25557,100000,0.22996,4.0,0.25754,2.0,ok,,4938590,0.6002
17,2,percent,elimination,Keyshawn Johnson,Valerie Harper,19.0,0.0953421020583144,0.0790639032646886,0.20023,20023,100000,0.1605,3.0,0.19696,2.0,ok,,858078,0.8293
17,2,percent,elimination,Keyshawn Johnson,Brant Daugherty,23.0,0.0877569926741611,0.0786139984338359,0.20023,20023,100000,0.04716,6.0,0.19696,2.0,ok,,789812,0.8958
17,2,percent,elimination,Keyshawn Johnson,Elizabeth Berkley Lauren,25.0,0.0864207288353059,0.078960326971039,0.20023,20023,100000,0.01834,10.0,0.19696,2.0,ok,,777786,0.9137
17,2,percent,elimination,Keyshawn Johnson,Leah Remini,24.0,0.0869317202140349,0.0783289947857498,0.20023,20023,100000,0.03022,8.0,0.19696,2.0,ok,,782385,0.901
17,2,percent,elimination,Keyshawn Johnson,Corbin Bleu,26.0,0.0854318449879541,0.0783352967932461,0.20023,20023,100000,0.01008,12.0,0.19696,2.0,ok,,768886,0.9169
17,2,percent,elimination,Keyshawn Johnson,Amber Riley,24.0,0.0871244593834453,0.078239868038115,0.20023,20023,100000,0.02988,9.0,0.19696,2.0,ok,,784120,0.898
17,2,percent,elimination,Keyshawn Johnson,Keyshawn Johnson,18.0,0.0126894391904414,0.0095222862179526,0.20023,20023,100000,0.19696,2.0,0.19696,2.0,ok,,114204,0.7504
17,2,percent,elimination,Keyshawn Johnson,Bill Engvall,21.0,0.0897316893159147,0.0780163220010788,0.20023,20023,100000,0.095,5.0,0.19696,2.0,ok,,807585,0.8694
17,2,percent,elimination,Keyshawn Johnson,Christina Milian,25.0,0.0869118916820784,0.0788398649025074,0.20023,20023,100000,0.01804,11.0,0.19696,2.0,ok,,782207,0.9071
17,2,percent,elimination,Keyshawn Johnson,"Nicole ""Snooki"" Polizzi",20.0,0.0918260036916157,0.0785793678354334,0.20023,20023,100000,0.12414,4.0,0.19696,2.0,ok,,826434,0.8557
17,2,percent,elimination,Keyshawn Johnson,Jack Osbourne,24.0,0.0860451021954992,0.0778226171471979,0.20023,20023,100000,0.03044,7.0,0.19696,2.0,ok,,774405,0.9044
17,2,percent,elimination,Keyshawn Johnson,Bill Nye,17.0,0.1037880257712339,0.0808300107768277,0.20023,20023,100000,0.23924,1.0,0.19696,2.0,ok,,934092,0.7788
17,3,percent,elimination,Bill Nye,Valerie Harper,16.0,0.1143034105510574,0.086754748045487,0.29241,29241,100000,0.29392,1.0,0.29308,2.0,ok,,1028730,0.759
17,3,percent,elimination,Bill Nye,Brant Daugherty,27.0,0.0956977099023766,0.0864095958454355,0.29241,29241,100000,0.01428,11.0,0.29308,2.0,ok,,861279,0.9029
17,3,percent,elimination,Bill Nye,Elizabeth Berkley Lauren,25.0,0.0955764868271216,0.0856752820509836,0.29241,29241,100000,0.0376,8.0,0.29308,2.0,ok,,860188,0.8964
17,3,percent,elimination,Bill Nye,Leah Remini,24.0,0.0965094471483601,0.0854381108746625,0.29241,29241,100000,0.0586,4.0,0.29308,2.0,ok,,868585,0.8853
17,3,percent,elimination,Bill Nye,Corbin Bleu,26.0,0.0960847421902743,0.0861956315974976,0.29241,29241,100000,0.0257,9.0,0.29308,2.0,ok,,864762,0.8971
17,3,percent,elimination,Bill Nye,Amber Riley,24.0,0.0960430259923253,0.0849877681605278,0.29241,29241,100000,0.05628,5.0,0.29308,2.0,ok,,864387,0.8849
17,3,percent,elimination,Bill Nye,Bill Engvall,24.0,0.0970207276908199,0.0868035948734297,0.29241,29241,100000,0.0551,6.0,0.29308,2.0,ok,,873186,0.8947
17,3,percent,elimination,Bill Nye,Christina Milian,26.0,0.095247540973093,0.0864644569483024,0.29241,29241,100000,0.02372,10.0,0.29308,2.0,ok,,857227,0.9078
17,3,percent,elimination,Bill Nye,"Nicole ""Snooki"" Polizzi",25.0,0.0957839717820124,0.0857385033252774,0.29241,29241,100000,0.04004,7.0,0.29308,2.0,ok,,862055,0.8951
17,3,percent,elimination,Bill Nye,Jack Osbourne,22.0,0.0987284634059169,0.0858807267941323,0.29241,29241,100000,0.10168,3.0,0.29308,2.0,ok,,888556,0.8699
17,3,percent,elimination,Bill Nye,Bill Nye,16.0,0.0190044735366416,0.0133800278005204,0.29241,29241,100000,0.29308,2.0,0.29308,2.0,ok,,171040,0.704
17,4,percent,elimination,Valerie Harper,Valerie Harper,18.0,0.0187439512125253,0.0134861910504761,0.27313,27313,100000,0.27258,1.0,0.27258,1.0,ok,,168695,0.7195
17,4,percent,elimination,Valerie Harper,Brant Daugherty,21.0,0.1147563058074881,0.0961326985896164,0.27313,27313,100000,0.16724,3.0,0.27258,1.0,ok,,1032806,0.8377
17,4,percent,elimination,Valerie Harper,Elizabeth Berkley Lauren,27.0,0.1065020187061208,0.0944930765484324,0.27313,27313,100000,0.026,10.0,0.27258,1.0,ok,,958518,0.8872
17,4,percent,elimination,Valerie Harper,Leah Remini,24.0,0.1078042757355968,0.0932388403547133,0.27313,27313,100000,0.07996,4.0,0.27258,1.0,ok,,970238,0.8649
17,4,percent,elimination,Valerie Harper,Corbin Bleu,27.0,0.106104475968808,0.0956375503197734,0.27313,27313,100000,0.0266,9.0,0.27258,1.0,ok,,954940,0.9014
17,4,percent,elimination,Valerie Harper,Amber Riley,27.0,0.106655248245218,0.094776369218054,0.27313,27313,100000,0.0273,8.0,0.27258,1.0,ok,,959897,0.8886
17,4,percent,elimination,Valerie Harper,Bill Engvall,21.0,0.1132919189674765,0.0950659576785684,0.27313,27313,100000,0.16824,2.0,0.27258,1.0,ok,,1019627,0.8391
17,4,percent,elimination,Valerie Harper,Christina Milian,24.0,0.1096828310060042,0.0949170750000914,0.27313,27313,100000,0.07716,6.0,0.27258,1.0,ok,,987145,0.8654
17,4,percent,elimination,Valerie Harper,"Nicole ""Snooki"" Polizzi",24.0,0.1080150768238431,0.0948086020648888,0.27313,27313,100000,0.07968,5.0,0.27258,1.0,ok,,972135,0.8777
17,4,percent,elimination,Valerie Harper,Jack Osbourne,24.0,0.1084438975269172,0.0947758341309036,0.27313,27313,100000,0.07524,7.0,0.27258,1.0,ok,,975995,0.874
17,5,percent,elimination,Christina Milian,Brant Daugherty,27.0,0.1193970784538113,0.0917460148219786,0.06019,6019,100000,0.08446,5.0,0.06068,8.0,ok,,1193970,0.7684
17,5,percent,elimination,Christina Milian,Elizabeth Berkley Lauren,26.0,0.1250163236707724,0.0930654124916069,0.06019,6019,100000,0.11036,3.0,0.06068,8.0,ok,,1250163,0.7444
17,5,percent,elimination,Christina Milian,Leah Remini,22.0,0.1397324821549964,0.0912683040707092,0.06019,6019,100000,0.2373,1.0,0.06068,8.0,ok,,1397324,0.6532
17,5,percent,elimination,Christina Milian,Corbin Bleu,28.0,0.1137176778584545,0.0898607116370588,0.06019,6019,100000,0.05998,9.0,0.06068,8.0,ok,,1137176,0.7902
17,5,percent,elimination,Christina Milian,Amber Riley,26.0,0.1211052212775596,0.0899925587213563,0.06019,6019,100000,0.10926,4.0,0.06068,8.0,ok,,1211052,0.7431
17,5,percent,elimination,Christina Milian,Bill Engvall,24.0,0.1313085036169498,0.0908283975850477,0.06019,6019,100000,0.17204,2.0,0.06068,8.0,ok,,1313085,0.6917
17,5,percent,elimination,Christina Milian,Christina Milian,28.0,0.0114572971205544,0.010382264297447,0.06019,6019,100000,0.06068,8.0,0.06068,8.0,ok,,114572,0.9062
17,5,percent,elimination,Christina Milian,"Nicole ""Snooki"" Polizzi",27.0,0.1199516695589393,0.0925345150473497,0.06019,6019,100000,0.08362,6.0,0.06068,8.0,ok,,1199516,0.7714
17,5,percent,elimination,Christina Milian,Jack Osbourne,27.0,0.1183137462879612,0.0902418851174949,0.06019,6019,100000,0.0823,7.0,0.06068,8.0,ok,,1183137,0.7627
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Brant Daugherty,28.5,0.1367608204814372,0.110846865175979,0.14203,14203,100000,0.10036,6.0,0.1425,3.0,ok,,1367608,0.8105
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Elizabeth Berkley Lauren,27.0,0.1429767572589933,0.1104477472865468,0.14203,14203,100000,0.14024,4.0,0.1425,3.0,ok,,1429767,0.7725
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Leah Remini,26.5,0.1450225676667587,0.110269696934853,0.14203,14203,100000,0.1562,2.0,0.1425,3.0,ok,,1450225,0.7604
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Corbin Bleu,29.5,0.1340913576014075,0.1107214468267802,0.14203,14203,100000,0.07844,7.0,0.1425,3.0,ok,,1340913,0.8257
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Amber Riley,29.5,0.1355669327003593,0.1107527093403271,0.14203,14203,100000,0.07648,8.0,0.1425,3.0,ok,,1355669,0.817
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Bill Engvall,25.0,0.1527734124881915,0.1111370500179615,0.14203,14203,100000,0.20504,1.0,0.1425,3.0,ok,,1527734,0.7275
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi","Nicole ""Snooki"" Polizzi",27.0,0.016614752647147,0.0140556065979519,0.14203,14203,100000,0.1425,3.0,0.1425,3.0,ok,,166147,0.846
17,7,percent,elimination,"Nicole ""Snooki"" Polizzi",Jack Osbourne,28.5,0.1361933991557049,0.108683526179597,0.14203,14203,100000,0.10074,5.0,0.1425,3.0,ok,,1361933,0.798
17,8,percent,elimination,Brant Daugherty,Brant Daugherty,27.0,0.0215171634572904,0.0179812472461371,0.151,15100,100000,0.14952,3.0,0.14952,3.0,ok,,215171,0.8357
17,8,percent,elimination,Brant Daugherty,Elizabeth Berkley Lauren,25.0,0.1748335245962194,0.121594556592482,0.151,15100,100000,0.20688,2.0,0.14952,3.0,ok,,1748335,0.6955
17,8,percent,elimination,Brant Daugherty,Leah Remini,28.0,0.157958558686008,0.1213486095643068,0.151,15100,100000,0.12328,4.0,0.14952,3.0,ok,,1579585,0.7682
17,8,percent,elimination,Brant Daugherty,Corbin Bleu,30.0,0.152935364135795,0.1221207165147359,0.151,15100,100000,0.0801,6.0,0.14952,3.0,ok,,1529353,0.7985
17,8,percent,elimination,Brant Daugherty,Amber Riley,28.0,0.1596582804558957,0.1220005784242184,0.151,15100,100000,0.1229,5.0,0.14952,3.0,ok,,1596582,0.7641
17,8,percent,elimination,Brant Daugherty,Bill Engvall,24.0,0.1797394162790528,0.1222353755649756,0.151,15100,100000,0.23882,1.0,0.14952,3.0,ok,,1797394,0.6801
17,8,percent,elimination,Brant Daugherty,Jack Osbourne,30.0,0.1533576923897372,0.1220311285868144,0.151,15100,100000,0.0785,7.0,0.14952,3.0,ok,,1533576,0.7957
17,9,percent,elimination,Elizabeth Berkley Lauren,Elizabeth Berkley Lauren,28.0,0.025959291081393,0.0219106540446084,0.11865,11865,100000,0.11704,5.0,0.11704,5.0,ok,,259592,0.844
17,9,percent,elimination,Elizabeth Berkley Lauren,Leah Remini,27.0,0.187214541815888,0.1280620360071698,0.11865,11865,100000,0.14308,3.0,0.11704,5.0,ok,,1872145,0.684
17,9,percent,elimination,Elizabeth Berkley Lauren,Corbin Bleu,29.0,0.1747651279796853,0.1298082442288052,0.11865,11865,100000,0.0947,6.0,0.11704,5.0,ok,,1747651,0.7428
17,9,percent,elimination,Elizabeth Berkley Lauren,Amber Riley,25.5,0.1972158993124213,0.1289738183423991,0.11865,11865,100000,0.18392,2.0,0.11704,5.0,ok,,1972158,0.654
17,9,percent,elimination,Elizabeth Berkley Lauren,Bill Engvall,21.0,0.2266982991265238,0.1294243327598137,0.11865,11865,100000,0.32112,1.0,0.11704,5.0,ok,,2266982,0.5709
17,9,percent,elimination,Elizabeth Berkley Lauren,Jack Osbourne,27.0,0.1881468406840854,0.1279509250542187,0.11865,11865,100000,0.14014,4.0,0.11704,5.0,ok,,1881468,0.6801
17,10,percent,elimination,Leah Remini,Leah Remini,32.5,0.0449082747061407,0.0349657103078328,0.24708,24708,100000,0.24742,2.0,0.24742,2.0,ok,,718532,0.7786
17,10,percent,elimination,Leah Remini,Corbin Bleu,37.5,0.2293737099993484,0.1629596181894431,0.24708,24708,100000,0.14844,4.0,0.24742,2.0,ok,,3669979,0.7105
17,10,percent,elimination,Leah Remini,Amber Riley,39.5,0.2229843619142635,0.163429111623072,0.24708,24708,100000,0.11324,5.0,0.24742,2.0,ok,,3567749,0.7329
17,10,percent,elimination,Leah Remini,Bill Engvall,30.0,0.2662093629790822,0.1619383881513468,0.24708,24708,100000,0.30684,1.0,0.24742,2.0,ok,,4259349,0.6083
17,10,percent,elimination,Leah Remini,Jack Osbourne,35.5,0.2365242904011642,0.1628118827451662,0.24708,24708,100000,0.18406,3.0,0.24742,2.0,ok,,3784388,0.6884
17,11,percent,elimination,Bill Engvall,Corbin Bleu,29.6664,0.3099566569259734,0.1968958887434079,0.32669,32669,100000,0.22406,3.0,0.32928,1.0,ok,,4959306,0.6352
17,11,percent,elimination,Bill Engvall,Amber Riley,31.3332,0.299322370834902,0.1968524342769374,0.32669,32669,100000,0.1883,4.0,0.32928,1.0,ok,,4789157,0.6577
17,11,percent,elimination,Bill Engvall,Bill Engvall,25.4999,0.0716324433192346,0.0537659427446278,0.32669,32669,100000,0.32928,1.0,0.32928,1.0,ok,,1146119,0.7506
17,11,percent,elimination,Bill Engvall,Jack Osbourne,27.9999,0.3190885289198891,0.1953416624514085,0.32669,32669,100000,0.25836,2.0,0.32928,1.0,ok,,5105416,0.6122
18,1,percent,elimination,Diana Nyad,Billy Dee Williams,15.0,0.1097971344118707,0.0784666782119094,0.18573,18573,100000,0.30042,1.0,0.18682,2.0,ok,,988174,0.7147
18,1,percent,elimination,Diana Nyad,Danica McKellar,24.0,0.0848970222235811,0.0767578802909257,0.18573,18573,100000,0.02472,8.0,0.18682,2.0,ok,,764073,0.9041
18,1,percent,elimination,Diana Nyad,James Maslow,21.0,0.0901278422526156,0.0783613774688112,0.18573,18573,100000,0.08408,5.0,0.18682,2.0,ok,,811150,0.8694
18,1,percent,elimination,Diana Nyad,Candace Cameron Bure,25.0,0.0862774450741484,0.07837640907258,0.18573,18573,100000,0.01462,11.0,0.18682,2.0,ok,,776497,0.9084
18,1,percent,elimination,Diana Nyad,Sean Avery,20.0,0.0917000409334688,0.0782544415009164,0.18573,18573,100000,0.11154,3.0,0.18682,2.0,ok,,825300,0.8534
18,1,percent,elimination,Diana Nyad,Diana Nyad,18.0,0.0121927795552079,0.0091609368648639,0.18573,18573,100000,0.18682,2.0,0.18682,2.0,ok,,109735,0.7513
18,1,percent,elimination,Diana Nyad,Charlie White,27.0,0.0860710352670411,0.0790128523136002,0.18573,18573,100000,0.00462,12.0,0.18682,2.0,ok,,774639,0.918
18,1,percent,elimination,Diana Nyad,Amy Purdy,24.0,0.0859692833175797,0.0769644980404039,0.18573,18573,100000,0.02432,9.0,0.18682,2.0,ok,,773723,0.8953
18,1,percent,elimination,Diana Nyad,Meryl Davis,24.0,0.0863786460125535,0.0786970621603511,0.18573,18573,100000,0.02318,10.0,0.18682,2.0,ok,,777407,0.9111
18,1,percent,elimination,Diana Nyad,Drew Carey,21.0,0.0905054876782565,0.0786386488165325,0.18573,18573,100000,0.08466,4.0,0.18682,2.0,ok,,814549,0.8689
18,1,percent,elimination,Diana Nyad,Cody Simpson,22.0,0.0867108652164829,0.07760929242935,0.18573,18573,100000,0.0594,7.0,0.18682,2.0,ok,,780397,0.895
18,1,percent,elimination,Diana Nyad,NeNe Leakes,21.0,0.0893724180571939,0.0785022000269698,0.18573,18573,100000,0.08162,6.0,0.18682,2.0,ok,,804351,0.8784
18,2,percent,elimination,Sean Avery,Billy Dee Williams,15.0,0.1258946767205946,0.0829347667381681,0.11224,11224,100000,0.33166,1.0,0.1104,2.0,ok,,1133052,0.6588
18,2,percent,elimination,Sean Avery,Danica McKellar,24.0,0.0936879756974719,0.0834454143123193,0.11224,11224,100000,0.03734,8.0,0.1104,2.0,ok,,843191,0.8907
18,2,percent,elimination,Sean Avery,James Maslow,25.0,0.0918491214791281,0.0813158255498919,0.11224,11224,100000,0.02308,11.0,0.1104,2.0,ok,,826642,0.8853
18,2,percent,elimination,Sean Avery,Candace Cameron Bure,21.0,0.101090025219449,0.0822066358663377,0.11224,11224,100000,0.11024,3.0,0.1104,2.0,ok,,909810,0.8132
18,2,percent,elimination,Sean Avery,Sean Avery,21.0,0.0102877915661819,0.0084036721115442,0.11224,11224,100000,0.1104,2.0,0.1104,2.0,ok,,92590,0.8169
18,2,percent,elimination,Sean Avery,Charlie White,25.0,0.0923486246821732,0.0821657241429148,0.11224,11224,100000,0.0239,10.0,0.1104,2.0,ok,,831137,0.8897
18,2,percent,elimination,Sean Avery,Amy Purdy,24.0,0.0939792903482395,0.0837414472329024,0.11224,11224,100000,0.03942,7.0,0.1104,2.0,ok,,845813,0.8911
18,2,percent,elimination,Sean Avery,Meryl Davis,25.0,0.0923523395887004,0.083186183701964,0.11224,11224,100000,0.02392,9.0,0.1104,2.0,ok,,831171,0.9007
18,2,percent,elimination,Sean Avery,Drew Carey,21.0,0.1008875007675078,0.0810623107563717,0.11224,11224,100000,0.10928,4.0,0.1104,2.0,ok,,907987,0.8035
18,2,percent,elimination,Sean Avery,Cody Simpson,22.0,0.0974658246557036,0.0822442107256761,0.11224,11224,100000,0.08164,6.0,0.1104,2.0,ok,,877192,0.8438
18,2,percent,elimination,Sean Avery,NeNe Leakes,21.0,0.100156829274849,0.0820115219535464,0.11224,11224,100000,0.10912,5.0,0.1104,2.0,ok,,901411,0.8188
18,2,percent,elimination,Diana Nyad,,,0.0,0.0,,0,100000,,,,,skip_elim_not_in_roster,,0,0.0
18,5,percent,elimination,Cody Simpson,Danica McKellar,39.0,0.1171515273973651,0.1015844902914076,0.14313,14313,100000,0.05238,8.0,0.1427,2.0,ok,,1171515,0.8671
18,5,percent,elimination,Cody Simpson,James Maslow,40.0,0.1135203139589281,0.0981912731693654,0.14313,14313,100000,0.04118,9.0,0.1427,2.0,ok,,1135203,0.865
18,5,percent,elimination,Cody Simpson,Candace Cameron Bure,35.0,0.1235177068659383,0.0993710146145441,0.14313,14313,100000,0.12266,3.0,0.1427,2.0,ok,,1235177,0.8045
18,5,percent,elimination,Cody Simpson,Charlie White,37.0,0.119585469226357,0.1000208925150478,0.14313,14313,100000,0.0827,6.0,0.1427,2.0,ok,,1195854,0.8364
18,5,percent,elimination,Cody Simpson,Amy Purdy,37.0,0.120866268147231,0.1009961994501052,0.14313,14313,100000,0.08096,7.0,0.1427,2.0,ok,,1208662,0.8356
18,5,percent,elimination,Cody Simpson,Meryl Davis,36.0,0.1234778168241173,0.1010769965668461,0.14313,14313,100000,0.10088,4.0,0.1427,2.0,ok,,1234778,0.8186
18,5,percent,elimination,Cody Simpson,Drew Carey,28.0,0.1454493033637077,0.0995536658751623,0.14313,14313,100000,0.27694,1.0,0.1427,2.0,ok,,1454493,0.6845
18,5,percent,elimination,Cody Simpson,Cody Simpson,34.0,0.0144746063972233,0.0119609368395577,0.14313,14313,100000,0.1427,2.0,0.1427,2.0,ok,,144746,0.8263
18,5,percent,elimination,Cody Simpson,NeNe Leakes,36.0,0.1219569878191323,0.1006917543506322,0.14313,14313,100000,0.0996,5.0,0.1427,2.0,ok,,1219569,0.8256
18,6,percent,elimination,Drew Carey,Danica McKellar,36.0,0.1364377520759891,0.1114945117408328,0.1935,19350,100000,0.10198,6.0,0.19418,1.0,ok,,1364377,0.8172
18,6,percent,elimination,Drew Carey,James Maslow,35.0,0.1401503398625393,0.1145335954118699,0.1935,19350,100000,0.12348,4.0,0.19418,1.0,ok,,1401503,0.8172
18,6,percent,elimination,Drew Carey,Candace Cameron Bure,32.0,0.1500137259154537,0.1141296212331154,0.1935,19350,100000,0.19034,2.0,0.19418,1.0,ok,,1500137,0.7608
18,6,percent,elimination,Drew Carey,Charlie White,36.0,0.1387448314315397,0.1132647441617259,0.1935,19350,100000,0.10324,5.0,0.19418,1.0,ok,,1387448,0.8164
18,6,percent,elimination,Drew Carey,Amy Purdy,38.0,0.1357199093383914,0.1145348047633301,0.1935,19350,100000,0.07022,7.0,0.19418,1.0,ok,,1357199,0.8439
18,6,percent,elimination,Drew Carey,Meryl Davis,40.0,0.1339291262466372,0.1146434362826892,0.1935,19350,100000,0.0469,8.0,0.19418,1.0,ok,,1339291,0.856
18,6,percent,elimination,Drew Carey,Drew Carey,32.0,0.0191054929642377,0.0152987782683423,0.1935,19350,100000,0.19418,1.0,0.19418,1.0,ok,,191054,0.8008
18,6,percent,elimination,Drew Carey,NeNe Leakes,33.0,0.1458988221652116,0.112243009772106,0.1935,19350,100000,0.16966,3.0,0.19418,1.0,ok,,1458988,0.7693
18,7,percent,elimination,NeNe Leakes,Danica McKellar,36.0,0.1624869789898134,0.1263547668246414,0.21233,21233,100000,0.14062,4.0,0.21472,1.0,ok,,1624869,0.7776
18,7,percent,elimination,NeNe Leakes,James Maslow,35.0,0.1651626129259086,0.1260572733200192,0.21233,21233,100000,0.16546,2.0,0.21472,1.0,ok,,1651626,0.7632
18,7,percent,elimination,NeNe Leakes,Candace Cameron Bure,37.0,0.1636679679217575,0.1298614575922997,0.21233,21233,100000,0.12348,5.0,0.21472,1.0,ok,,1636679,0.7934
18,7,percent,elimination,NeNe Leakes,Charlie White,35.5,0.1664599407007448,0.1285023275337186,0.21233,21233,100000,0.15538,3.0,0.21472,1.0,ok,,1664599,0.772
18,7,percent,elimination,NeNe Leakes,Amy Purdy,37.5,0.1603074341376683,0.1279301357368329,0.21233,21233,100000,0.11288,6.0,0.21472,1.0,ok,,1603074,0.798
18,7,percent,elimination,NeNe Leakes,Meryl Davis,39.0,0.157624006999505,0.1273156790288906,0.21233,21233,100000,0.08746,7.0,0.21472,1.0,ok,,1576240,0.8077
18,7,percent,elimination,NeNe Leakes,NeNe Leakes,33.0,0.0242910583246001,0.0195906093838439,0.21233,21233,100000,0.21472,1.0,0.21472,1.0,ok,,242910,0.8065
18,8,percent,elimination,Danica McKellar,Danica McKellar,38.0,0.0278329929800894,0.0231781042543606,0.15817,15817,100000,0.1597,4.0,0.1597,4.0,ok,,278329,0.8328
18,8,percent,elimination,Danica McKellar,James Maslow,36.0,0.2009433001025249,0.1366616369133279,0.15817,15817,100000,0.19914,2.0,0.1597,4.0,ok,,2009433,0.6801
18,8,percent,elimination,Danica McKellar,Candace Cameron Bure,36.0,0.2005077201581874,0.1353663038058737,0.15817,15817,100000,0.19916,1.0,0.1597,4.0,ok,,2005077,0.6751
18,8,percent,elimination,Danica McKellar,Charlie White,40.0,0.1841483536001431,0.1363985326956366,0.15817,15817,100000,0.11942,6.0,0.1597,4.0,ok,,1841483,0.7407
18,8,percent,elimination,Danica McKellar,Amy Purdy,40.0,0.1855896288492859,0.1373362336053342,0.15817,15817,100000,0.12372,5.0,0.1597,4.0,ok,,1855896,0.74
18,8,percent,elimination,Danica McKellar,Meryl Davis,36.0,0.2009780043097679,0.1363088807813768,0.15817,15817,100000,0.19886,3.0,0.1597,4.0,ok,,2009780,0.6782
18,9,percent,elimination,Charlie White,James Maslow,38.0,0.2428224093384966,0.1586083944737685,0.20154,20154,100000,0.20616,2.0,0.20272,3.0,ok,,2428224,0.6532
18,9,percent,elimination,Charlie White,Candace Cameron Bure,36.0,0.2525072294135087,0.1571122474127951,0.20154,20154,100000,0.24642,1.0,0.20272,3.0,ok,,2525072,0.6222
18,9,percent,elimination,Charlie White,Charlie White,38.0,0.0404019769487335,0.032682632542121,0.20154,20154,100000,0.20272,3.0,0.20272,3.0,ok,,404019,0.8089
18,9,percent,elimination,Charlie White,Amy Purdy,39.0,0.2355934184089808,0.1577236374579811,0.20154,20154,100000,0.18476,4.0,0.20272,3.0,ok,,2355934,0.6695
18,9,percent,elimination,Charlie White,Meryl Davis,40.0,0.2286749658902797,0.1579992306916136,0.20154,20154,100000,0.15994,5.0,0.20272,3.0,ok,,2286749,0.6909
18,10,percent,elimination,James Maslow,James Maslow,29.0,0.0615368892050135,0.0477820144808599,0.2417,24170,100000,0.24176,2.0,0.24176,2.0,ok,,984590,0.7765
