season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,finals_order
17,8,percent,elimination,Brant Daugherty,Amber Riley,28.0,0.1596582804558957,0.12200057842421848,0.151,15100,100000,0.1229,5.0,0.14952,3.0,ok,
17,8,percent,elimination,Brant Daugherty,Bill Engvall,24.0,0.17973941627905285,0.1222353755649756,0.151,15100,100000,0.23882,1.0,0.14952,3.0,ok,
17,8,percent,elimination,Brant Daugherty,Jack Osbourne,30.0,0.15335769238973723,0.12203112858681449,0.151,15100,100000,0.0785,7.0,0.14952,3.0,ok,
17,9,percent,elimination,Elizabeth Berkley Lauren,Elizabeth Berkley Lauren,28.0,0.02595929108139306,0.02191065404460848,0.11865,11865,100000,0.11704,5.0,0.11704,5.0,ok,
17,9,percent,elimination,Elizabeth Berkley Lauren,Leah Remini,27.0,0.187214541815888,0.12806203600716984,0.11865,11865,100000,0.14308,3.0,0.11704,5.0,ok,
17,9,percent,elimination,Elizabeth Berkley Lauren,Corbin Bleu,29.0,0.1747651279796853,0.1298082442288052,0.11865,11865,100000,0.0947,6.0,0.11704,5.0,ok,
17,9,percent,elimination,Elizabeth Berkley Lauren,Amber Riley,25.5,0.19721589931242137,0.12897381834239915,0.11865,11865,100000,0.18392,2.0,0.11704,5.0,ok,
17,9,percent,elimination,Elizabeth Berkley Lauren,Bill Engvall,21.0,0.2266982991265238,0.12942433275981371,0.11865,11865,100000,0.32112,1.0,0.11704,5.0,ok,
17,9,percent,elimination,Elizabeth Berkley Lauren,Jack Osbourne,27.0,0.1881468406840854,0.12795092505421873,0.11865,11865,100000,0.14014,4.0,0.11704,5.0,ok,
17,10,percent,elimination,Leah Remini,Leah Remini,32.5,0.04490827470614077,0.034965710307832874,0.24708,24708,100000,0.24742,2.0,0.24742,2.0,ok,
17,10,percent,elimination,Leah Remini,Corbin Bleu,37.5,0.22937370999934842,0.16295961818944318,0.24708,24708,100000,0.14844,4.0,0.24742,2.0,ok,
17,10,percent,elimination,Leah Remini,Amber Riley,39.5,0.2229843619142635,0.163429111623072,0.24708,24708,100000,0.11324,5.0,0.24742,2.0,ok,
17,10,percent,elimination,Leah Remini,Bill Engvall,30.0,0.2662093629790822,0.1619383881513468,0.24708,24708,100000,0.30684,1.0,0.24742,2.0,ok,
17,10,percent,elimination,Leah Remini,Jack Osbourne,35.5,0.23652429040116424,0.1628118827451662,0.24708,24708,100000,0.18406,3.0,0.24742,2.0,ok,
17,11,percent,elimination,Bill Engvall,Corbin Bleu,29.6664,0.30995665692597346,0.19689588874340797,0.32669,32669,100000,0.22406,3.0,0.32928,1.0,ok,
17,11,percent,elimination,Bill Engvall,Amber Riley,31.333199999999998,0.29932237083490204,0.19685243427693744,0.32669,32669,100000,0.1883,4.0,0.32928,1.0,ok,
17,11,percent,elimination,Bill Engvall,Bill Engvall,25.499899999999997,0.07163244331923467,0.05376594274462785,0.32669,32669,100000,0.32928,1.0,0.32928,1.0,ok,
17,11,percent,elimination,Bill Engvall,Jack Osbourne,27.999899999999997,0.31908852891988915,0.19534166245140858,0.32669,32669,100000,0.25836,2.0,0.32928,1.0,ok,
18,1,percent,elimination,Diana Nyad,Billy Dee Williams,15.0,0.1097971344118707,0.07846667821190947,0.18573,18573,100000,0.30042,1.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Danica McKellar,24.0,0.08489702222358118,0.07675788029092571,0.18573,18573,100000,0.02472,8.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,James Maslow,21.0,0.09012784225261561,0.07836137746881125,0.18573,18573,100000,0.08408,5.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Candace Cameron Bure,25.0,0.08627744507414845,0.07837640907258006,0.18573,18573,100000,0.01462,11.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Sean Avery,20.0,0.09170004093346888,0.07825444150091647,0.18573,18573,100000,0.11154,3.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Diana Nyad,18.0,0.012192779555207915,0.009160936864863928,0.18573,18573,100000,0.18682,2.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Charlie White,27.0,0.08607103526704113,0.0790128523136002,0.18573,18573,100000,0.00462,12.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Amy Purdy,24.0,0.08596928331757975,0.07696449804040394,0.18573,18573,100000,0.02432,9.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Meryl Davis,24.0,0.08637864601255354,0.07869706216035113,0.18573,18573,100000,0.02318,10.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Drew Carey,21.0,0.09050548767825656,0.07863864881653254,0.18573,18573,100000,0.08466,4.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,Cody Simpson,22.0,0.08671086521648295,0.07760929242935007,0.18573,18573,100000,0.0594,7.0,0.18682,2.0,ok,
18,1,percent,elimination,Diana Nyad,NeNe Leakes,21.0,0.08937241805719394,0.07850220002696985,0.18573,18573,100000,0.08162,6.0,0.18682,2.0,ok,
18,2,percent,elimination,Sean Avery,Billy Dee Williams,15.0,0.1258946767205946,0.08293476673816813,0.11224,11224,100000,0.33166,1.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Danica McKellar,24.0,0.09368797569747199,0.08344541431231933,0.11224,11224,100000,0.03734,8.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,James Maslow,25.0,0.09184912147912817,0.08131582554989199,0.11224,11224,100000,0.02308,11.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Candace Cameron Bure,21.0,0.10109002521944908,0.0822066358663377,0.11224,11224,100000,0.11024,3.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Sean Avery,21.0,0.010287791566181972,0.00840367211154427,0.11224,11224,100000,0.1104,2.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Charlie White,25.0,0.09234862468217322,0.0821657241429148,0.11224,11224,100000,0.0239,10.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Amy Purdy,24.0,0.09397929034823956,0.08374144723290242,0.11224,11224,100000,0.03942,7.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Meryl Davis,25.0,0.0923523395887004,0.08318618370196405,0.11224,11224,100000,0.02392,9.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Drew Carey,21.0,0.10088750076750783,0.08106231075637171,0.11224,11224,100000,0.10928,4.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,Cody Simpson,22.0,0.09746582465570369,0.08224421072567614,0.11224,11224,100000,0.08164,6.0,0.1104,2.0,ok,
18,2,percent,elimination,Sean Avery,NeNe Leakes,21.0,0.10015682927484904,0.08201152195354647,0.11224,11224,100000,0.10912,5.0,0.1104,2.0,ok,
18,2,percent,elimination,Diana Nyad,,,,,,0,100000,,,,,skip_elim_not_in_roster,
18,5,percent,elimination,Cody Simpson,Danica McKellar,39.0,0.11715152739736519,0.10158449029140766,0.14313,14313,100000,0.05238,8.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,James Maslow,40.0,0.11352031395892812,0.09819127316936546,0.14313,14313,100000,0.04118,9.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,Candace Cameron Bure,35.0,0.12351770686593834,0.09937101461454413,0.14313,14313,100000,0.12266,3.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,Charlie White,37.0,0.11958546922635702,0.10002089251504788,0.14313,14313,100000,0.0827,6.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,Amy Purdy,37.0,0.12086626814723103,0.10099619945010521,0.14313,14313,100000,0.08096,7.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,Meryl Davis,36.0,0.12347781682411736,0.10107699656684617,0.14313,14313,100000,0.10088,4.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,Drew Carey,28.0,0.1454493033637077,0.09955366587516237,0.14313,14313,100000,0.27694,1.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,Cody Simpson,34.0,0.014474606397223318,0.011960936839557705,0.14313,14313,100000,0.1427,2.0,0.1427,2.0,ok,
18,5,percent,elimination,Cody Simpson,NeNe Leakes,36.0,0.12195698781913235,0.10069175435063227,0.14313,14313,100000,0.0996,5.0,0.1427,2.0,ok,
18,6,percent,elimination,Drew Carey,Danica McKellar,36.0,0.1364377520759891,0.11149451174083283,0.1935,19350,100000,0.10198,6.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,James Maslow,35.0,0.14015033986253933,0.11453359541186996,0.1935,19350,100000,0.12348,4.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,Candace Cameron Bure,32.0,0.15001372591545378,0.11412962123311549,0.1935,19350,100000,0.19034,2.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,Charlie White,36.0,0.13874483143153973,0.11326474416172592,0.1935,19350,100000,0.10324,5.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,Amy Purdy,38.0,0.13571990933839143,0.1145348047633301,0.1935,19350,100000,0.07022,7.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,Meryl Davis,40.0,0.13392912624663725,0.1146434362826892,0.1935,19350,100000,0.0469,8.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,Drew Carey,32.0,0.01910549296423773,0.015298778268342375,0.1935,19350,100000,0.19418,1.0,0.19418,1.0,ok,
18,6,percent,elimination,Drew Carey,NeNe Leakes,33.0,0.14589882216521166,0.11224300977210609,0.1935,19350,100000,0.16966,3.0,0.19418,1.0,ok,
18,7,percent,elimination,NeNe Leakes,Danica McKellar,36.0,0.1624869789898134,0.12635476682464147,0.21233,21233,100000,0.14062,4.0,0.21472,1.0,ok,
18,7,percent,elimination,NeNe Leakes,James Maslow,35.0,0.16516261292590861,0.12605727332001926,0.21233,21233,100000,0.16546,2.0,0.21472,1.0,ok,
18,7,percent,elimination,NeNe Leakes,Candace Cameron Bure,37.0,0.16366796792175756,0.12986145759229972,0.21233,21233,100000,0.12348,5.0,0.21472,1.0,ok,
18,7,percent,elimination,NeNe Leakes,Charlie White,35.5,0.16645994070074485,0.12850232753371865,0.21233,21233,100000,0.15538,3.0,0.21472,1.0,ok,
18,7,percent,elimination,NeNe Leakes,Amy Purdy,37.5,0.1603074341376683,0.12793013573683298,0.21233,21233,100000,0.11288,6.0,0.21472,1.0,ok,
18,7,percent,elimination,NeNe Leakes,Meryl Davis,39.0,0.15762400699950505,0.12731567902889068,0.21233,21233,100000,0.08746,7.0,0.21472,1.0,ok,
18,7,percent,elimination,NeNe Leakes,NeNe Leakes,33.0,0.024291058324600164,0.019590609383843962,0.21233,21233,100000,0.21472,1.0,0.21472,1.0,ok,
18,8,percent,elimination,Danica McKellar,Danica McKellar,38.0,0.027832992980089434,0.02317810425436069,0.15817,15817,100000,0.1597,4.0,0.1597,4.0,ok,
18,8,percent,elimination,Danica McKellar,James Maslow,36.0,0.20094330010252495,0.1366616369133279,0.15817,15817,100000,0.19914,2.0,0.1597,4.0,ok,
18,8,percent,elimination,Danica McKellar,Candace Cameron Bure,36.0,0.20050772015818746,0.1353663038058737,0.15817,15817,100000,0.19916,1.0,0.1597,4.0,ok,
18,8,percent,elimination,Danica McKellar,Charlie White,40.0,0.1841483536001431,0.13639853269563665,0.15817,15817,100000,0.11942,6.0,0.1597,4.0,ok,
18,8,percent,elimination,Danica McKellar,Amy Purdy,40.0,0.1855896288492859,0.13733623360533426,0.15817,15817,100000,0.12372,5.0,0.1597,4.0,ok,
18,8,percent,elimination,Danica McKellar,Meryl Davis,36.0,0.20097800430976798,0.1363088807813768,0.15817,15817,100000,0.19886,3.0,0.1597,4.0,ok,
18,9,percent,elimination,Charlie White,James Maslow,38.0,0.24282240933849666,0.15860839447376857,0.20154,20154,100000,0.20616,2.0,0.20272,3.0,ok,
18,9,percent,elimination,Charlie White,Candace Cameron Bure,36.0,0.2525072294135087,0.15711224741279517,0.20154,20154,100000,0.24642,1.0,0.20272,3.0,ok,
18,9,percent,elimination,Charlie White,Charlie White,38.0,0.040401976948733535,0.032682632542121004,0.20154,20154,100000,0.20272,3.0,0.20272,3.0,ok,
18,9,percent,elimination,Charlie White,Amy Purdy,39.0,0.23559341840898082,0.15772363745798113,0.20154,20154,100000,0.18476,4.0,0.20272,3.0,ok,
18,9,percent,elimination,Charlie White,Meryl Davis,40.0,0.2286749658902797,0.15799923069161367,0.20154,20154,100000,0.15994,5.0,0.20272,3.0,ok,
18,10,percent,elimination,James Maslow,James Maslow,29.0,0.06153688920501352,0.04778201448085998,0.2417,24170,100000,0.24176,2.0,0.24176,2.0,ok,
18,10,percent,elimination,James Maslow,Candace Cameron Bure,25.9998,0.3354215518809607,0.18061187121188504,0.2417,24170,100000,0.31348,1.0,0.24176,2.0,ok,
18,10,percent,elimination,James Maslow,Amy Purdy,29.666600000000003,0.30337901312592247,0.18083899823482855,0.2417,24170,100000,0.22524,3.0,0.24176,2.0,ok,
18,10,percent,elimination,James Maslow,Meryl Davis,30.0,0.2996625457881048,0.17988877122639288,0.2417,24170,100000,0.21952,4.0,0.24176,2.0,ok,
19,1,percent,elimination,Lolo Jones,Antonio Sabato Jr.,25.0,0.08429635945902361,0.07202882346806697,0.20696,20696,100000,0.12302,4.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Jonathan Bennett,30.0,0.08089353084189968,0.0735875343624632,0.20696,20696,100000,0.03366,8.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Lea Thompson,32.0,0.07878826238275734,0.07195414943003808,0.20696,20696,100000,0.01482,11.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Janel Parrish,29.0,0.0804863617688823,0.07241325680393615,0.20696,20696,100000,0.0465,7.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Alfonso Ribeiro,36.0,0.07860087592373424,0.0727785542497161,0.20696,20696,100000,0.00222,13.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Lolo Jones,22.0,0.012207068952297586,0.008971580650156085,0.20696,20696,100000,0.21166,2.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Randy Couture,31.0,0.07963211424322277,0.07255127953063831,0.20696,20696,100000,0.0233,9.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Tommy Chong,27.0,0.08350330055392034,0.07414815282059169,0.20696,20696,100000,0.07908,5.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Betsey Johnson,20.0,0.09713843281709184,0.07398906204141283,0.20696,20696,100000,0.27212,1.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Michael Waltrip,25.0,0.08437299824758222,0.07282436861470547,0.20696,20696,100000,0.12458,3.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Tavis Smiley,29.0,0.08143611201246811,0.07371431928405586,0.20696,20696,100000,0.04746,6.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Bethany Mota,32.0,0.07949388842258936,0.07270838106032232,0.20696,20696,100000,0.01612,10.0,0.21166,2.0,ok,
19,1,percent,elimination,Lolo Jones,Sadie Robertson,34.0,0.07915069437453247,0.07203971485304449,0.20696,20696,100000,0.00546,12.0,0.21166,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Antonio Sabato Jr.,31.0,0.08729232330872168,0.0761804254936618,0.12445,12445,100000,0.05286,8.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Jonathan Bennett,30.0,0.0892213419220621,0.0773816300192318,0.12445,12445,100000,0.07224,6.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Lea Thompson,35.0,0.0851201654091553,0.07733118521995608,0.12445,12445,100000,0.01212,12.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Janel Parrish,34.0,0.08549563810794804,0.07662696502269782,0.12445,12445,100000,0.0189,11.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Alfonso Ribeiro,32.0,0.08622228405081474,0.07798677037919398,0.12445,12445,100000,0.03964,9.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Randy Couture,28.0,0.09276594892180214,0.07740908560407679,0.12445,12445,100000,0.12028,4.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Tommy Chong,28.0,0.09491009381936269,0.07936635532835741,0.12445,12445,100000,0.11958,5.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Betsey Johnson,28.0,0.09305921786009766,0.07638444803865413,0.12445,12445,100000,0.12252,3.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Michael Waltrip,24.0,0.10473783640217943,0.07785916991806568,0.12445,12445,100000,0.23624,1.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Tavis Smiley,28.0,0.009116070083714388,0.007382741907451935,0.12445,12445,100000,0.12316,2.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Bethany Mota,33.0,0.08514447000115277,0.07663003093409515,0.12445,12445,100000,0.02792,10.0,0.12316,2.0,ok,
19,2,percent,elimination,Tavis Smiley,Sadie Robertson,31.0,0.08691461011298875,0.07671737876144384,0.12445,12445,100000,0.05454,7.0,0.12316,2.0,ok,
19,3,percent,elimination,Randy Couture,Antonio Sabato Jr.,29.0,0.10124155858833782,0.08546010830831141,0.21929,21929,100000,0.13472,3.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Jonathan Bennett,32.0,0.09734169022655569,0.08560483389351338,0.21929,21929,100000,0.07036,7.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Lea Thompson,31.0,0.09779148759586993,0.08474740623219754,0.21929,21929,100000,0.09106,5.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Janel Parrish,40.0,0.095858899462205,0.08738166494548309,0.21929,21929,100000,0.0048,11.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Alfonso Ribeiro,32.0,0.0978435752518688,0.08521830389705554,0.21929,21929,100000,0.06974,8.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Randy Couture,26.0,0.013814988235409845,0.01062531786520965,0.21929,21929,100000,0.216,1.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Tommy Chong,34.0,0.0971463759678899,0.08697596238273592,0.21929,21929,100000,0.04002,9.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Betsey Johnson,29.0,0.10281521668498574,0.08648717727355405,0.21929,21929,100000,0.13418,4.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Michael Waltrip,28.0,0.10374361066041274,0.08606260004495074,0.21929,21929,100000,0.16342,2.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Bethany Mota,40.0,0.0945595473671364,0.08574600691675519,0.21929,21929,100000,0.00512,10.0,0.216,1.0,ok,
19,3,percent,elimination,Randy Couture,Sadie Robertson,32.0,0.0978430499593271,0.08617718758979,0.21929,21929,100000,0.07058,6.0,0.216,1.0,ok,
19,4,percent,elimination,Betsey Johnson,Antonio Sabato Jr.,29.0,0.11330287739433431,0.08870808994397478,0.12569,12569,100000,0.1254,4.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Jonathan Bennett,24.0,0.12843800132816074,0.08923345489800256,0.12569,12569,100000,0.254,1.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Lea Thompson,39.0,0.09922219529009244,0.08872690975197267,0.12569,12569,100000,0.01102,9.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Janel Parrish,36.0,0.10139968561211657,0.08920682762144556,0.12569,12569,100000,0.02794,7.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Alfonso Ribeiro,40.0,0.09829070769979517,0.0882610254948714,0.12569,12569,100000,0.00774,10.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Tommy Chong,28.0,0.11493006204703023,0.08757779020776763,0.12569,12569,100000,0.14546,3.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Betsey Johnson,29.0,0.014018971673774633,0.011126199531910616,0.12569,12569,100000,0.12354,5.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Michael Waltrip,25.0,0.12427947439481482,0.08883287463231622,0.12569,12569,100000,0.22474,2.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Bethany Mota,33.0,0.10603824366371073,0.08924540799551553,0.12569,12569,100000,0.0592,6.0,0.12354,5.0,ok,
19,4,percent,elimination,Betsey Johnson,Sadie Robertson,37.0,0.10007978089617062,0.08871980854960614,0.12569,12569,100000,0.02096,8.0,0.12354,5.0,ok,
19,6,percent,elimination,Jonathan Bennett,Antonio Sabato Jr.,28.0,0.13483965357201996,0.0949229433820998,0.11048,11048,100000,0.21048,1.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Jonathan Bennett,32.0,0.013859123369420006,0.011742188004078419,0.11048,11048,100000,0.10836,4.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Lea Thompson,32.0,0.12403815370663968,0.09805256861620701,0.11048,11048,100000,0.10796,5.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Janel Parrish,33.0,0.12122893766808211,0.09793379200205955,0.11048,11048,100000,0.08856,6.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Alfonso Ribeiro,39.0,0.10986483556934659,0.0958941661143851,0.11048,11048,100000,0.01826,9.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Tommy Chong,28.0,0.13574792560585988,0.09567007620120346,0.11048,11048,100000,0.20384,2.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Michael Waltrip,30.0,0.12965039455623797,0.09730571029920941,0.11048,11048,100000,0.15698,3.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Bethany Mota,36.0,0.11468103937267149,0.09727245399050725,0.11048,11048,100000,0.04608,8.0,0.10836,4.0,ok,
19,6,percent,elimination,Jonathan Bennett,Sadie Robertson,35.0,0.11608993657972236,0.0991048234731051,0.11048,11048,100000,0.05948,7.0,0.10836,4.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Antonio Sabato Jr.,29.5,0.019245825601576883,0.01546708491728361,0.18347,18347,100000,0.18272,2.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Lea Thompson,35.0,0.13558895721212189,0.11418595276185765,0.18347,18347,100000,0.06822,7.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Janel Parrish,33.5,0.1365175640318615,0.11240046263718814,0.18347,18347,100000,0.09274,5.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Alfonso Ribeiro,34.0,0.13501296209558,0.11211540204955622,0.18347,18347,100000,0.08482,6.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Tommy Chong,30.0,0.14570826378151508,0.11240930560561031,0.18347,18347,100000,0.16934,3.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Michael Waltrip,28.0,0.15361474072510267,0.11212489591263985,0.18347,18347,100000,0.22126,1.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Bethany Mota,37.5,0.13187650136817,0.11289161810867354,0.18347,18347,100000,0.03796,8.0,0.18272,2.0,ok,
19,7,percent,elimination,Antonio Sabato Jr.,Sadie Robertson,31.0,0.1424351851840715,0.11214253297305787,0.18347,18347,100000,0.14294,4.0,0.18272,2.0,ok,
19,8,percent,elimination,Michael Waltrip,Lea Thompson,32.0,0.16738188281664082,0.13072183192876197,0.33634,33634,100000,0.18672,3.0,0.33836,1.0,ok,
19,8,percent,elimination,Michael Waltrip,Janel Parrish,43.0,0.15317296520001353,0.12948052925518522,0.33634,33634,100000,0.03404,7.0,0.33836,1.0,ok,
19,8,percent,elimination,Michael Waltrip,Alfonso Ribeiro,41.0,0.15681088586116831,0.13076527068057697,0.33634,33634,100000,0.05088,6.0,0.33836,1.0,ok,
19,8,percent,elimination,Michael Waltrip,Tommy Chong,29.0,0.17499049802896238,0.13030857145052868,0.33634,33634,100000,0.2454,2.0,0.33836,1.0,ok,
19,8,percent,elimination,Michael Waltrip,Michael Waltrip,25.0,0.03587019486467081,0.02600587584872921,0.33634,33634,100000,0.33836,1.0,0.33836,1.0,ok,
19,8,percent,elimination,Michael Waltrip,Bethany Mota,40.0,0.1547971719048339,0.1298751379972859,0.33634,33634,100000,0.05934,5.0,0.33836,1.0,ok,
19,8,percent,elimination,Michael Waltrip,Sadie Robertson,38.0,0.15697640132371155,0.12938994004213777,0.33634,33634,100000,0.08526,4.0,0.33836,1.0,ok,
19,9,percent,elimination,Lea Thompson,Lea Thompson,35.0,0.02903426479147202,0.023919949223864645,0.17621,17621,100000,0.17398,2.0,0.17398,2.0,ok,
19,9,percent,elimination,Lea Thompson,Janel Parrish,38.5,0.18443534610413043,0.14111972936680567,0.17621,17621,100000,0.11098,5.0,0.17398,2.0,ok,
19,9,percent,elimination,Lea Thompson,Alfonso Ribeiro,38.5,0.18420137774071618,0.1375290205869411,0.17621,17621,100000,0.10878,6.0,0.17398,2.0,ok,
19,9,percent,elimination,Lea Thompson,Tommy Chong,28.5,0.22522428600752006,0.13784601757882214,0.17621,17621,100000,0.32318,1.0,0.17398,2.0,ok,
19,9,percent,elimination,Lea Thompson,Bethany Mota,37.0,0.18810241623544616,0.13908247353715772,0.17621,17621,100000,0.13734,4.0,0.17398,2.0,ok,
19,9,percent,elimination,Lea Thompson,Sadie Robertson,36.5,0.18900230912071603,0.13815781994808085,0.17621,17621,100000,0.14574,3.0,0.17398,2.0,ok,
19,10,percent,elimination,Tommy Chong,Janel Parrish,39.0,0.23396165872875757,0.1720654612468382,0.31367,31367,100000,0.1489,5.0,0.31588,1.0,ok,
19,10,percent,elimination,Tommy Chong,Alfonso Ribeiro,37.5,0.23940685494463113,0.17136142548610486,0.31367,31367,100000,0.17794,3.0,0.31588,1.0,ok,
19,10,percent,elimination,Tommy Chong,Tommy Chong,31.0,0.0500651604033465,0.037539288817165034,0.31367,31367,100000,0.31588,1.0,0.31588,1.0,ok,
19,10,percent,elimination,Tommy Chong,Bethany Mota,38.0,0.23602385947679624,0.16983659913412916,0.31367,31367,100000,0.16678,4.0,0.31588,1.0,ok,
19,10,percent,elimination,Tommy Chong,Sadie Robertson,37.0,0.2405424664464684,0.17054374486747478,0.31367,31367,100000,0.1905,2.0,0.31588,1.0,ok,
19,11,percent,elimination,Bethany Mota,Janel Parrish,38.99980000000001,0.31614870857674493,0.1882662337653045,0.26991,26991,100000,0.24872,2.0,0.27436,1.0,ok,
19,11,percent,elimination,Bethany Mota,Alfonso Ribeiro,40.0,0.30760649909755594,0.18664305534580583,0.26991,26991,100000,0.2317,4.0,0.27436,1.0,ok,
19,11,percent,elimination,Bethany Mota,Bethany Mota,38.0,0.0646772617565721,0.0497168117143824,0.26991,26991,100000,0.27436,1.0,0.27436,1.0,ok,
19,11,percent,elimination,Bethany Mota,Sadie Robertson,39.333200000000005,0.31156753056912667,0.18641458193509433,0.26991,26991,100000,0.24522,3.0,0.27436,1.0,ok,
20,2,percent,elimination,Redfoo,Suzanne Somers,28.0,0.09411927858859098,0.07114224088432786,0.03533,3533,100000,0.08814,5.0,0.03426,8.0,ok,
